Species,Area,Units,Country,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
HAD,27.2,TLW,PT,0 c,32.71 ,22.33,56.89,33.31,76.61,75.04,106.88,20.15,31.49,100.89,140.2,995.77,488,634,591,947,435.9
HAD,27.3,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30.4
HAD,27.4,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1
HAD,27.9,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0.2
HAD,27.1.a,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
HAD,27.1.b,TLW,PT,0 c,6.52 ,3.95,3.84,1.15,4.39,12.03,13.48,0,1.25,0.01,0,0,0,9,20,5,16.2
HAD,27.14.a,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0.18,0.07,0,0,0,0,0,0
HAD,27.2.a,TLW,PT,0 c,28.19 ,18.8,56.89,28.4,65.88,58.24,86.75,20.15,18.46,34.55,23.09,43.11,138,383,383,369,118.3
HAD,27.2.a.1,TLW,PT,0 ,0 ,0,0,0,0,0,50.68,0,0.09,0,0,0,0,0,0,0,0
HAD,27.2.a.2,TLW,PT,0 c,28.19 ,18.8,56.89,28.4,65.88,58.24,36.07,20.15,18.37,34.55,23.09,43.11,0,0,0,0,0
HAD,27.2.a_NK,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,138,383,383,369,118.3
HAD,27.2.b,TLW,PT,0 c,4.52 ,3.53,0,4.91,10.73,16.8,20.13,0,13.03,66.34,117.11,952.66,350,251,208,578,317.6
HAD,27.2.b.2,TLW,PT,0 c,4.52 ,3.53,0,4.91,10.73,16.8,20.13,0,13.03,66.34,117.11,952.66,0,0,0,0,0
HAD,27.2.b_NK,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,350,251,208,578,317.6
HAD,27.3.a,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30.4
HAD,27.3.a_NK,TLW,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30.4
HAD,27.4.a,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1
HAD,27.9.a,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0.1
HAD,27.9_NK,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
HAD,27,TLW,RU,81750,82526,98316,89163,76370,90486,106867,115711,92000,79113,85672,143887,139912,111570,85569,70471,67851,55467
HAD,27.1,TLW,RU,65844,59323,74891,62162,43675,38516,53271,47599,39404,26108,28882,45163,39979,40407,42105,43248,44111,31612
HAD,27.2,TLW,RU,15906,23041,23405,26868,32450,51970,53443,68112,52460,52617,56786,98723,99933,70965,43409,25544,22458,21701
HAD,27.5,TLW,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
HAD,27.6,TLW,RU,0,162,20,133,245,0,153,0,136,388,4,1,0,198,55,1669,1282,2154
HAD,27.1.b,TLW,RU,65844,59323,74891,62162,43675,38516,53271,0,0,0,0,0,0,0,0,0,0,0
HAD,27.1_NK,TLW,RU,0,0,0,0,0,0,0,47599,39404,26108,28882,45163,39979,40407,42105,43248,44111,31612
HAD,27.2.a,TLW,RU,12773,11671,7644,9903,11662,19099,22331,34436,16552,16119,18746,28069,29260,19730,19537,12754,12585,8074
HAD,27.2.a.2,TLW,RU,12773,11671,7644,9903,11662,19099,22331,0,0,0,0,0,0,0,0,0,0,0
HAD,27.2.a_NK,TLW,RU,0,0,0,0,0,0,0,34436,16552,16119,18746,28069,29260,19730,19537,12754,12585,8074
HAD,27.2.b,TLW,RU,3133,11370,15761,16965,20788,32871,31112,33676,35908,36498,38040,70654,70673,51235,23872,12790,9873,13627
HAD,27.2.b.2,TLW,RU,3133,11370,15761,16965,20788,32871,31112,0,0,0,0,0,0,0,0,0,0,0
HAD,27.2.b_NK,TLW,RU,0,0,0,0,0,0,0,33676,35908,36498,38040,70654,70673,51235,23872,12790,9873,13627
HAD,27.5.b,TLW,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
HAD,27.5.b.1,TLW,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
HAD,27.5.b.1_NK,TLW,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
HAD,27.6.b,TLW,RU,0,162,20,133,245,0,153,0,136,388,4,1,0,198,55,1669,1282,2154
HAD,27.6.b.1,TLW,RU,0,162,20,133,245,0,153,0,0,0,0,0,0,0,0,0,0,0
HAD,27.6.b_NK,TLW,RU,0,0,0,0,0,0,0,0,136,388,4,1,0,198,55,1669,1282,2154
HAD,27,TLW,SE,624.9645 ,457.5913 ,271.2391,172.7835,204.4716,242.16,294.65,247.94,338.79,373,330.7,313.1,326.8,215.6,307.2,359.4,408,346.7
HAD,27.2,TLW,SE,0.0189 ,0 ,0,0.5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAD,27.3,TLW,SE,347.6005 ,271.8122 ,125.2665,57.2125,93.4816,142.61,113.76,129.51,203.18,219.2,217.5,210,198.5,126.1,166.6,276.2,278.3,246.7
HAD,27.4,TLW,SE,277.3451 ,185.7791 ,145.9726,114.9831,110.99,99.55,180.9,118.43,135.61,153.8,113.2,103.1,128.3,89.5,140.6,83.2,129.7,100
HAD,27.2.a,TLW,SE,0.0189 ,0 ,0,0.5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAD,27.2.a.2,TLW,SE,0.0189 ,0 ,0,0.5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAD,27.3.a,TLW,SE,347.6005 ,271.7845 ,125.2313,57.1515,93.3848,142.553,113.46,129.15,202.58,219,217.4,209.6,198.3,126.1,166.4,275.8,278.1,245.7
HAD,27.3.a.20,TLW,SE,346.5242 ,271.3087 ,125.1791,55.8179,92.8387,139.759,104.21,109.74,0,0,0,0,0,0,0,0,0,0
HAD,27.3.a.21,TLW,SE,1.0763 ,0.4758 ,0.0522,1.3336,0.5461,2.794,9.25,19.41,0,0,0,0,0,0,0,0,0,0
HAD,27.3.a_NK,TLW,SE,0,0,0,0,0,0,0,0,202.58,219,217.4,209.6,198.3,126.1,166.4,275.8,278.1,245.7
HAD,27.3.b.23,TLW,SE,0 ,0.0277 ,0.0352,0.061,0.0956,0.029,0.3,0.36,0.51,0.2,0,0.4,0.2,0,0.2,0.4,0,0.2
HAD,27.3.c.22,TLW,SE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
HAD,27.3.d,TLW,SE,0 ,0 ,0,0,0.0012,0.027,0,0.01,0.09,0,0.1,0,0,0,0,0,0,0.3
HAD,27.3.d.24,TLW,SE,0 ,0 ,0,0,0.0012,0.027,0,0,0.09,0,0.1,0,0,0,0,0,0,0.2
HAD,27.3.d.25,TLW,SE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
HAD,27.4.a,TLW,SE,75.643 ,72.6818 ,57.2841,62.8552,26.1715,18.575,26.4,12.6,22.35,8,12.6,16.4,14.9,8.5,27.6,18.8,23.6,8
HAD,27.4.b,TLW,SE,201.7021 ,113.0973 ,88.6885,52.1279,84.8185,80.976,154.5,105.82,113.27,145.8,100.6,86.7,113.4,81,113,64.4,106.1,92
HAF,27,TLW,DK,6 ,1 ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.6,TLW,DK,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7,TLW,DK,4 ,0 ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.6.a,TLW,DK,2 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.c,TLW,DK,1 ,0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.c.2,TLW,DK,1 ,0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.j,TLW,DK,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.j.2,TLW,DK,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.k,TLW,DK,1 ,0 ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.k.1,TLW,DK,0 ,0 ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.k.2,TLW,DK,1 ,0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27,TLW,NO,0.87 ,0 ,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.5,TLW,NO,0.44 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7,TLW,NO,0.43 ,0 ,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.5.b,TLW,NO,0.44 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.5.b.1,TLW,NO,0.44 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.5.b.1.b,TLW,NO,0.44 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.c,TLW,NO,0.21 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.c.1,TLW,NO,0.21 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.k,TLW,NO,0.22 ,0 ,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAF,27.7.k.1,TLW,NO,0.22 ,0 ,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27,TLW,BE,0.8 ,1.4 ,1.3,1.9,2.2,2.9,1.8,1.6,0.7,0.5,0.6,0.2,0.6,4.3,5.84,7.42,5.13,2
HAL,27.4,TLW,BE,0.8 ,1.1 ,1.3,1.9,2.2,2.9,1.8,1.6,0.7,0.5,0.6,0.2,0.6,4.3,5.8,7.4,5.1,2
HAL,27.7,TLW,BE,0 ,0.3 ,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.03,0
HAL,27.4.a,TLW,BE,0.1 ,0.3 ,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.4.b,TLW,BE,0.7 ,0.8 ,0.7,1.9,2.2,2.9,1.8,1.6,0.7,0.5,0.6,0.2,0.5,4.2,5.6,7.3,5,1.8
HAL,27.4.c,TLW,BE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.1,0.2
HAL,27.7.a,TLW,BE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
HAL,27.7.d,TLW,BE,0 ,0.3 ,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0
HAL,27.7.e,TLW,BE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0
HAL,27.7.f,TLW,BE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
HAL,27.7.g,TLW,BE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0
HAL,27,TLW,DE,19.3638 ,18 ,19,24.2631,25,31,20.11,18.33,15.33,11.04,17.34,14.59,14.39,19,29.2,30.1,26,24.51
HAL,27.1,TLW,DE,0.7577 ,1 ,0,1.5691,1,1,0,0,0,0,0,0,0,0,0.1,0.3,0,0
HAL,27.14,TLW,DE,4.6575 ,3 ,4,2.4194,4,2,1.42,5.23,8.47,6.74,9.69,3.47,4.42,1,6.3,2.7,3.5,2.4
HAL,27.2,TLW,DE,4.4185 ,6 ,7,7.9311,9,10,2.03,4.2,0.81,0.76,2.21,7.07,3.67,8,9,10.9,5.5,4
HAL,27.3,TLW,DE,0 ,0 ,0,0,0,0,0.15,0.05,0.1,0.04,0.13,0.05,0.04,0,0.4,0.2,1,0.7
HAL,27.4,TLW,DE,9.53 ,8 ,8,12.3436,11,18,16.52,8.85,5.96,3.5,5.24,4,6.26,9,12.3,16,16,14.7
HAL,27.5,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
HAL,27.6,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0.07,0,0,1,1.1,0,0,0.11
HAL,27.1.a,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0
HAL,27.1.b,TLW,DE,0.7577 ,1 ,0,1.5691,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.14.a,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,6.3,2.7,3.5,2.4
HAL,27.14.b,TLW,DE,4.6575 ,3 ,4,2.4194,4,2,1.42,0,8.47,0,0,0,0,0,0,0,0,0
HAL,27.14.b.2,TLW,DE,4.6575 ,3 ,4,2.4194,4,2,1.42,0,0,0,0,0,0,0,0,0,0,0
HAL,27.14.b_NK,TLW,DE,0 ,0 ,0,0,0,0,0,0,8.47,0,0,0,0,0,0,0,0,0
HAL,27.14_NK,TLW,DE,0 ,0 ,0,0,0,0,0,5.23,0,6.74,9.69,3.47,4.42,1,0,0,0,0
HAL,27.2.a,TLW,DE,3.4685 ,6 ,6,7.9311,9,10,2.03,4.2,0.81,0.22,2.18,6.69,2.09,8,8.7,10.9,5.5,3.8
HAL,27.2.a.1,TLW,DE,0 ,0 ,0,0,0,0,0,4.2,0,0,0,6.69,2.09,8,8.7,10.9,0,0
HAL,27.2.a.2,TLW,DE,3.4685 ,6 ,6,7.9311,9,10,2.03,0,0.81,0,0,0,0,0,0,0,0,0
HAL,27.2.a_NK,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0.22,2.18,0,0,0,0,0,5.5,3.8
HAL,27.2.b,TLW,DE,0.95 ,0 ,1,0,0,0,0,0,0,0.54,0.04,0.38,1.58,0,0.3,0,0,0.2
HAL,27.2.b.1,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0.54,0,0.38,1.58,0,0.3,0,0,0
HAL,27.2.b.2,TLW,DE,0.95 ,0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.2.b_NK,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.2
HAL,27.3.a,TLW,DE,0 ,0 ,0,0,0,0,0.15,0.05,0.1,0.04,0.13,0.05,0.04,0,0.4,0.2,1,0.7
HAL,27.3.a.20,TLW,DE,0 ,0 ,0,0,0,0,0.15,0.05,0,0,0,0,0,0,0,0,0,0
HAL,27.3.a_NK,TLW,DE,0,0,0,0,0,0,0,0,0.1,0.04,0.13,0.05,0.04,0,0.4,0.2,1,0.7
HAL,27.4.a,TLW,DE,4.8486 ,5 ,6,9.6608,7,12,10.77,5.19,3.77,2.03,3.47,2.63,3.25,4,5.8,7.6,9.2,6.8
HAL,27.4.b,TLW,DE,4.6814 ,3 ,2,2.6827,4,6,5.73,3.65,2.18,1.47,1.77,1.37,3,5,6.4,8.4,6.8,7.8
HAL,27.4.c,TLW,DE,0 ,0 ,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0,0.1,0,0,0.1
HAL,27.5.a,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
HAL,27.5.a_NK,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
HAL,27.6.a,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
HAL,27.6.b,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0.07,0,0,1,1.1,0,0,0.1
HAL,27.6.b.1,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0
HAL,27.6.b_NK,TLW,DE,0 ,0 ,0,0,0,0,0,0,0,0,0.07,0,0,1,0,0,0,0.1
HAL,27,TLW,DK,67 ,98 ,120,140,166,183,170,119.47,58.54,47.66,56.55,35.31,49.23,77.21,110.4,129.03,118.05,139.03
HAL,27.2,TLW,DK,0 ,0 ,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.01,0
HAL,27.3,TLW,DK,25 ,45 ,44,35,43,25,24,15.93,15.19,27.02,30.58,10.63,13.29,14.51,19.7,17.03,17.03,22.02
HAL,27.4,TLW,DK,42 ,53 ,76,105,123,158,146,103.54,43.22,20.64,25.97,24.68,35.94,62.7,90.7,112,101.01,117.01
HAL,27.2.a,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
HAL,27.2.b,TLW,DK,0 ,0 ,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0
HAL,27.2.b.2,TLW,DK,0 ,0 ,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0
HAL,27.3.a,TLW,DK,25 ,45 ,44,35,43,25,24,15.93,15.19,27,30.58,10.63,13.29,14.5,19.7,17,17,22
HAL,27.3.a.20,TLW,DK,25 ,45 ,44,35,43,25,24,15.39,0,0,0,0,0,0,0,0,0,0
HAL,27.3.a.21,TLW,DK,0 ,0 ,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0
HAL,27.3.a_NK,TLW,DK,0,0,0,0,0,0,0,0,15.19,27,30.58,10.63,13.29,14.5,19.7,17,17,22
HAL,27.3.b.23,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01
HAL,27.3.c.22,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0.01,0.01,0.01
HAL,27.3.d,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0
HAL,27.3.d.24,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0
HAL,27.4.a,TLW,DK,31 ,41 ,56,79,93,120,88,59.51,22.79,10.94,18.25,16.24,22.93,43.7,59.3,63,60,85
HAL,27.4.b,TLW,DK,11 ,12 ,20,26,30,38,58,43.9,20.43,9.7,7.72,8.44,13.01,19,31.4,49,41,32
HAL,27.4.c,TLW,DK,0 ,0 ,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.01,0.01
HAL,27,TLW,ES,1.26 ,2.32 ,0.93,0.29,4.56,1.83,0,0.2,1.14,0.02,0.19,1.81,1.05,3.9,0.04,4.02,0.11,0.2
HAL,27.1,TLW,ES,1.19 ,0 ,0,0,0.44,0,0,0.07,0,0,0,0.04,0,1.3,0,0,0,0
HAL,27.2,TLW,ES,0.07 ,2.32 ,0.93,0.07,4.08,1.83,0,0.05,1.14,0,0.13,1.74,0.97,2.1,0.02,4,0,0.1
HAL,27.6,TLW,ES,0 ,0 ,0,0,0,0,0,0.07,0,0.02,0,0.03,0.04,0.2,0.01,0.01,0.1,0
HAL,27.7,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0
HAL,27.8,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,0.01,0,0.1
HAL,27.9,TLW,ES,0 ,0 ,0,0.22,0.04,0,0,0.01,0,0,0,0,0,0.3,0,0,0,0
HAL,27.1.b,TLW,ES,1.19 ,0 ,0,0,0.44,0,0,0.07,0,0,0,0.04,0,0,0,0,0,0
HAL,27.1_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
HAL,27.2.a,TLW,ES,0 ,1.07 ,0,0,4,1.69,0,0,1.14,0,0.13,1.74,0.94,2,0.01,1,0,0
HAL,27.2.a.2,TLW,ES,0 ,1.07 ,0,0,4,1.69,0,0,1.14,0,0.13,1.74,0,0,0,0,0,0
HAL,27.2.a_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.94,2,0.01,1,0,0
HAL,27.2.b,TLW,ES,0.07 ,1.25 ,0.93,0.07,0.08,0.14,0,0.05,0,0,0,0,0.03,0.1,0.01,3,0,0.1
HAL,27.2.b.2,TLW,ES,0.07 ,1.25 ,0.93,0.07,0.08,0.14,0,0.05,0,0,0,0,0,0,0,0,0,0
HAL,27.2.b_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.03,0.1,0.01,3,0,0.1
HAL,27.6.a,TLW,ES,0 ,0 ,0,0,0,0,0,0.07,0,0.02,0,0.03,0.04,0.2,0.01,0.01,0.1,0
HAL,27.7.c,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
HAL,27.7.c_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
HAL,27.7.k,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
HAL,27.7.k.2,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
HAL,27.8.c,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,0.01,0,0.1
HAL,27.9.a,TLW,ES,0 ,0 ,0,0.22,0.04,0,0,0.01,0,0,0,0,0,0.3,0,0,0,0
HAL,27,TLW,FO,26,19.01517,24.352,22.56813,25.92485,42.225,22.434,55.296,68.264,102,103,140,119,176,224,240,405,463
HAL,27.1,TLW,FO,4,3.947,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
HAL,27.10,TLW,FO,0,0,0,0,0.0392,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.12,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HAL,27.14,TLW,FO,10,0,7.14419,1.88769,4.62582,10.315,0.788,9.4,19.229,4,13,1,1,3,6,1,19,1
HAL,27.2,TLW,FO,1,2.887,0,0,0.0968,0,1.452,0.433,0.121,0,0,0,0,1,2,2,3,5
HAL,27.5,TLW,FO,11,12.18117,17.20781,20.68044,21.16303,31.91,19.414,45.147,48.914,97,90,139,116,172,213,237,371,456
HAL,27.6,TLW,FO,0,0,0,0,0,0,0,0.316,0,0,0,0,0,0,0,0,10,0
HAL,27.1.b,TLW,FO,4,3.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.1_NK,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
HAL,27.10.b,TLW,FO,0,0,0,0,0.0392,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.12_NK,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HAL,27.14.b,TLW,FO,10,0,7.14419,1.88769,4.62582,10.315,0.788,9.4,19.229,4,13,1,1,3,6,1,19,1
HAL,27.14.b.2,TLW,FO,10,0,7.14419,1.88769,4.62582,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.14.b_NK,TLW,FO,0,0,0,0,0,10.315,0.788,9.4,19.229,4,13,1,1,3,6,1,19,1
HAL,27.2.a,TLW,FO,1,2.597,0,0,0.0968,0,1.452,0.433,0.121,0,0,0,0,1,2,2,3,5
HAL,27.2.a.2,TLW,FO,1,2.597,0,0,0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.2.a_NK,TLW,FO,0,0,0,0,0,0,1.452,0.433,0.121,0,0,0,0,1,2,2,3,5
HAL,27.2.b,TLW,FO,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HAL,27.2.b.2,TLW,FO,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.2.b_NK,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HAL,27.5.a,TLW,FO,0,0,0,0,0.75,0,0,0.24,0,0,0,1,20,33,50,53,87,100
HAL,27.5.a.2,TLW,FO,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.5.a_NK,TLW,FO,0,0,0,0,0,0,0,0.24,0,0,0,1,20,33,50,53,87,100
HAL,27.5.b,TLW,FO,11,12.18117,17.20781,20.68044,20.41303,31.91,19.414,44.907,48.914,97,90,138,96,139,163,183,284,357
HAL,27.5.b.1,TLW,FO,9,9.88609,14.47486,18.68315,20.00433,31.284,19.385,31.558,36.735,91,83,130,78,116,139,155,256,307
HAL,27.5.b.1.b,TLW,FO,9,9.88609,14.47486,18.68315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.5.b.1_NK,TLW,FO,0,0,0,0,20.00433,31.284,19.385,31.558,36.735,91,83,130,78,116,139,155,256,307
HAL,27.5.b.2,TLW,FO,2,2.29508,2.73295,1.99729,0.4087,0.626,0.029,13.349,12.179,7,7,7,18,23,24,28,28,50
HAL,27.6.a,TLW,FO,0,0,0,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0,0
HAL,27.6.b,TLW,FO,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,10,0
HAL,27.6.b_NK,TLW,FO,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,10,0
HAL,27_NK,TLW,FO,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0
HAL,27,TLW,FR,5.526,5.329 ,4.018,6.717,6.07,5.717,2.68,2.97,1.44,14.08,6.65,6.88,6.43,16.8,34.4,40.53,48.02,27.4
HAL,27.1,TLW,FR,0.16,0.041 ,0,2.52,0.383,0.667,0.33,0.07,0,0,0,0,0,0,0,0.1,0.1,0
HAL,27.2,TLW,FR,1.783,1.533 ,0.11,0.469,3.551,2.216,0.85,0.33,0.03,10.53,0.76,0.17,0.08,0.6,0,7.8,7.8,0.9
HAL,27.3,TLW,FR,0 ,0 ,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0
HAL,27.4,TLW,FR,1.301,0.771 ,0.713,1.289,1.206,1.19,0.34,0,0.14,0.57,0.23,0.45,0.92,0,0.6,0.11,1.71,1.5
HAL,27.5,TLW,FR,1.024,0.797 ,0.982,0.506,0.252,0.587,0.59,0.42,0.58,1.94,4.06,3.38,1.8,10.2,19,25.1,28.1,11.9
HAL,27.6,TLW,FR,1.234,2.187 ,2.213,1.898,0.556,1.057,0.59,2.09,0.69,1.03,1.56,2.49,3.36,6,12.2,6.5,9.1,12.2
HAL,27.7,TLW,FR,0.024,0 ,0,0.035,0.107,0,0,0.06,0,0.01,0.02,0.35,0.22,0,1.3,0.52,0.81,0.5
HAL,27.8,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0.02,0.04,0,0,1.3,0.4,0.4,0.4
HAL,27.1.b,TLW,FR,0.16,0.041 ,0,2.52,0.383,0.667,0.33,0.07,0,0,0,0,0,0,0,0,0,0
HAL,27.1_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
HAL,27.2.a,TLW,FR,0.092,0.3 ,0.11,0.469,3.497,2.216,0.78,0.33,0.03,10.53,0.76,0.17,0.08,0.6,0,7.7,7.7,0.9
HAL,27.2.a.2,TLW,FR,0.092,0.3 ,0.11,0.469,3.497,2.216,0.78,0.33,0,0,0,0,0,0,0,0,0,0
HAL,27.2.a_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.03,10.53,0.76,0.17,0.08,0.6,0,7.7,7.7,0.9
